text,label
"{'data': 'Non - Volatile Matter | DIN EN ISO 3251', 'label': [[24, 39, 'method']]}",Solid content
"{'data': 'Solids content | 38.0 % + 1 %', 'label': [[17, 21, 'mean'], [22, 23, 'unit'], [26, 27, 'std'], [28, 29, 'unit']]}",Solid content
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C ) | 39 - 41 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 41, 'measuring_condition'], [46, 48, 'min'], [51, 53, 'max'], [56, 57, 'unit'], [60, 75, 'method']]}",Solid content
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C ) | 34 - 36 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 41, 'measuring_condition'], [46, 48, 'min'], [51, 53, 'max'], [56, 57, 'unit'], [60, 75, 'method']]}",Solid content
"{'data': 'Non - Volatile Matter DIN 55671 non - volatile matter ( 125 °C ; 10 min ; 0,6 g ) | [ % ] 29 - 31', 'label': [[22, 31, 'method'], [56, 79, 'measuring_condition'], [86, 87, 'unit'], [90, 92, 'min'], [95, 97, 'max']]}",Solid content
"{'data': 'Received Total Solids by Weight, % | 29.9', 'label': [[33, 34, 'unit'], [37, 41, 'mean'], [22, 31, 'measuring_condition']]}",Solid content
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C ) | 39 - 41 | % 2010 | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 41, 'measuring_condition'], [65, 80, 'method'], [46, 48, 'min'], [51, 53, 'max'], [56, 57, 'unit']]}",Solid content
"{'data': 'Solids content : | 38.0 % ± 1 %', 'label': [[19, 23, 'mean'], [24, 25, 'unit'], [28, 29, 'std'], [30, 31, 'unit']]}",Solid content
"{'data': 'Non - volatiles | 27.0 – 29.0 | % | 001 G | 3251 <header> <Property> | <Value> | <Units> | <Method STM ISO> | <Method STM ISO> </header>', 'label': [[18, 22, 'min'], [25, 29, 'max'], [32, 33, 'unit'], [36, 41, 'method'], [44, 48, 'method']]}",Solid content
"{'data': 'Non - volatiles ( 1 g, 125 °C, 1 h ) | 36 - 38 | % | ISO 3251 <header> <Property> | <Value> | <Units> | <Method> </header>', 'label': [[18, 34, 'measuring_condition'], [39, 41, 'min'], [44, 46, 'max'], [49, 50, 'unit'], [53, 61, 'method']]}",Solid content
"{'data': 'Solid content | ： ≥ 96 % <header> <Appearance> | <： Pale yellow transparent liquid> </header>', 'label': [[20, 22, 'min'], [23, 24, 'unit']]}",Solid content
"{'data': 'Solids, % by Volume | 27.50', 'label': [[8, 9, 'unit'], [10, 19, 'measuring_condition'], [22, 27, 'mean']]}",Solid content
"{'data': 'Non - volatile content ( 0.9 - 1.1 g/ 1 h / 125 °C ) | 40 ± 1 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 50, 'measuring_condition'], [68, 83, 'method'], [55, 57, 'mean'], [60, 61, 'std'], [64, 65, 'unit']]}",Solid content
"{'data': 'Non - Volatile Matter DIN EN ISO 3251 non - volatile matter ( 1 h ; 125 °C ; 1 g ) | [ % ] | 38,5 - 41,5', 'label': [[22, 37, 'method'], [62, 80, 'measuring_condition'], [87, 88, 'unit'], [93, 97, 'min'], [100, 104, 'max']]}",Solid content
"{'data': 'Non - Volatile Matter DIN EN ISO 3251 non - volatile matter ( 1 h ; 125 °C ; 1 g ) | [ % ] 38,5 - 41,5', 'label': [[22, 37, 'method'], [62, 80, 'measuring_condition'], [87, 88, 'unit'], [91, 95, 'min'], [98, 102, 'max']]}",Solid content
"{'data': 'Solids | 37.0 39.0 %', 'label': [[9, 13, 'min'], [14, 18, 'max'], [19, 20, 'unit']]}",Solid content
"{'data': 'Non - volatile content ( 1 g / 1 h / 125 ℃ ) | 50.0 - 54.0 | % | DIN EN ISO 3251 <header> <Characteristic data* Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[65, 80, 'method'], [25, 42, 'measuring_condition'], [47, 51, 'min'], [54, 58, 'max'], [61, 62, 'unit']]}",Solid content
"{'data': 'Non - Volatile Matter | DIN EN ISO 3251', 'label': [[24, 39, 'method']]}",Solid content
"{'data': 'Non - Volatile Matter DIN EN ISO 3251 non - volatile matter ( 1 h ; 125 °C ; 1 g ) | [ % ] | 38,5 - 41,5', 'label': [[22, 37, 'method'], [62, 80, 'measuring_condition'], [87, 88, 'unit'], [93, 97, 'min'], [100, 104, 'max']]}",Solid content
"{'data': 'Solid content（ % ） | 41 ± 2', 'label': [[15, 16, 'unit'], [21, 23, 'mean'], [26, 27, 'std']]}",Solid content
"{'data': 'According to: DIN EN ISO 3251 0.5 g weighed quantity at 105 °C', 'label': [[14, 29, 'method'], [30, 62, 'measuring_condition']]}",Solid content
"{'data': 'Solids % volume | ~ 27', 'label': [[7, 8, 'unit'], [9, 15, 'measuring_condition'], [20, 22, 'mean']]}",Solid content
"{'data': 'Non - volatiles | 27.0 – 29.0 | % | 001 G | 3251 <header> <Property> | <Value> | <Units> | <Method STM ISO> | <Method STM ISO> </header>', 'label': [[18, 22, 'min'], [25, 29, 'max'], [32, 33, 'unit'], [36, 41, 'method'], [44, 48, 'method']]}",Solid content
"{'data': 'Solids, % by Weight | 33.0 <header> <Appearance> | <Translucent> </header>', 'label': [[8, 9, 'unit'], [10, 19, 'measuring_condition'], [22, 26, 'mean']]}",Solid content
"{'data': 'Percent Solids, Weight | 49 – 51 | 49 – 51 <header> <> | <UROTUF® F 78 - M - 50 > | <UROTUF® F 78 - X - 50 > </header>', 'label': [[0, 7, 'unit'], [16, 22, 'measuring_condition'], [25, 27, 'min'], [30, 32, 'max'], [35, 37, 'min'], [40, 42, 'max']]}",Solid content
"{'data': 'Solid content | 41.0 – 43.0 | % | 2038 <header> <Property> | <Range> | <Unit> | <TM> </header>', 'label': [[34, 38, 'method'], [30, 31, 'unit'], [23, 27, 'max'], [16, 20, 'min']]}",Solid content
"{'data': 'Solids ( w/w % ) | 32.0', 'label': [[9, 12, 'measuring_condition'], [13, 14, 'unit'], [19, 23, 'mean']]}",Solid content
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C/convection oven ) | 44 - 47 | % 2009 | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 57, 'measuring_condition'], [62, 64, 'min'], [67, 69, 'max'], [72, 73, 'unit'], [81, 96, 'method']]}",Solid content
"{'data': 'Non - volatile content ( 0.9 - 1.1 g/ 1 h / 125 °C ) | 40 ± 1 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 50, 'measuring_condition'], [68, 83, 'method'], [55, 57, 'mean'], [60, 61, 'std'], [64, 65, 'unit']]}",Solid content
"{'data': 'Non - volatile content ( 1 g/ 1 h/ 125 °C ) | 35 - 39 | % | DIN EN ISO 3251 <header> <Specification Property> | <Value> | <Unit of measurement> | <Method> </header>', 'label': [[25, 41, 'measuring_condition'], [60, 75, 'method'], [46, 48, 'min'], [51, 53, 'max'], [56, 57, 'unit']]}",Solid content
"{'data': 'Total solids w/w | 39.0 – 41.0 | % | 0001 <header> <Property> | <Range> | <Unit> | <GAP> </header>', 'label': [[13, 16, 'measuring_condition'], [19, 23, 'min'], [26, 30, 'max'], [33, 34, 'unit'], [37, 41, 'method']]}",Solid content
"{'data': 'Solids, % by Weight | 33.0 <header> <Appearance> | <Translucent> </header>', 'label': [[8, 9, 'unit'], [10, 19, 'measuring_condition'], [22, 26, 'mean']]}",Solid content
"{'data': 'Solvent Content（ % ） | Less than 1 wt % <header> <TAKELAC> <Appearance> | <WS - 6021 > <Slightly opaque> </header>', 'label': []}",Solvent type
"{'data': 'Form supplied Approx. 45 % in water / SN 100 / 1 - butoxy - 2 - propanol, dimethyl ethanol amine neutralized, 4 % SN 100, 4 % 1 - butoxy - 2 - propanol.', 'label': [[30, 35, 'qualitative_value'], [38, 44, 'qualitative_value'], [74, 90, 'qualitative_value'], [114, 120, 'qualitative_value'], [47, 72, 'qualitative_value'], [126, 151, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Solvent - free yellow granules | Solvent - free yellow granules', 'label': [[16, 46, 'qualitative_value'], [49, 79, 'qualitative_value']]}",Solvent type
"{'data': 'Dimethylformamide | ( DMF ) | Soluble', 'label': [[0, 17, 'qualitative_value'], [22, 25, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Solvent - free, approx. 37 % in water, neutralized with triethylamine, approx. 37 : 62 : 1 <header> <Type> | <Aliphatic, anionic polyurethane dispersion> </header>', 'label': [[16, 106, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 45 % in water, neutralized with ethyldiisopropylamine ( EDIPA ) , ratio', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 40 % in water ( 40 WA ) ( containing also 4.6 % N - methylpyrrolidone ) | FORM OF DELIVERY ( f.o.d. ) 40 % in water ( 40 WA ) ( containing also 4.6 % N - methylpyrrolidone ) | <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': [[28, 201, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[10, 55, 'qualitative_value']]}",Solvent type
"{'data': 'VK 506 is a waterdilutable polyurethane solution and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[62, 95, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 40 % in water / N - methylpyrrolidone ( 40 WANMP )', 'label': [[36, 41, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | EAC', 'label': [[10, 13, 'qualitative_value']]}",Solvent type
"{'data': 'Cyclohexanone | | -', 'label': [[0, 13, 'qualitative_value']]}",Solvent type
"{'data': '30 % in water ( 30 WA ) ( also containing 4.3 % Dipropylenglycol - dimethylether and 1 % Methoxypropanol )', 'label': [[8, 13, 'qualitative_value'], [48, 80, 'qualitative_value'], [89, 104, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 35 % in water, neutralized with N - ethyl diisopropylamine ( bound as a salt ) approx. 35 : 64 : 1', 'label': [[24, 122, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 35 % in water, neutralized with N - ethyl diisopropylamine ( bound as a salt ) approx. 35 : 64 : 1', 'label': [[24, 122, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | approx. 42 % in water with approx. 2 % butyl glycol as the co - solvent Neutralisation agent: dimethyl ethanol amine <header> <Type> | <Aqueous hydroxyfunctional polyacrylic dispersion> </header>', 'label': [[24, 132, 'qualitative_value']]}",Solvent type
"{'data': 'Organic Solvent | % 8 %', 'label': [[20, 23, 'measuring_condition']]}",Solvent type
"{'data': 'Delivery form: 25 % in methoxy propanol/ Solvent Naphtha 100 /n - butanol/ xylene = 70 / 8 / 11 / 11', 'label': [[41, 60, 'qualitative_value'], [75, 81, 'qualitative_value'], [23, 39, 'qualitative_value'], [62, 73, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | approx. 39 % dispersion in water <header> <Type> | <Waterborne, UV - curing Polyurethane Dispersion.> </header>', 'label': [[43, 48, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | EAC', 'label': [[10, 13, 'qualitative_value']]}",Solvent type
"{'data': '30 % in water ( 30 WA ) ( also containing 4.3 % Dipropylenglycol - dimethylether and 1 % Methoxypropanol )', 'label': [[8, 13, 'qualitative_value'], [48, 80, 'qualitative_value'], [89, 104, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | approx. 39 % dispersion in water <header> <Type> | <Waterborne, UV - curing Polyurethane Dispersion.> </header>', 'label': [[43, 48, 'qualitative_value']]}",Solvent type
"{'data': 'Designation: Polyurethane dispersion VK 499 / 35 % in water / DPGDME', 'label': [[54, 59, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Solvent - free yellow granules | Solvent - free yellow granules', 'label': [[16, 46, 'qualitative_value'], [49, 79, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied is approximately 44.5 % in water / 1 - butoxy - 2 - propanol, dimethyl ethanol amine neutralized, 3.6 % 1 - butoxy - 2 - propanol.', 'label': [[41, 46, 'qualitative_value'], [49, 74, 'qualitative_value'], [76, 92, 'qualitative_value'], [118, 143, 'qualitative_value']]}",Solvent type
"{'data': 'VK 506 is a waterdilutable polyurethane solution and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[62, 95, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 45 % in water, neutralized with ethyldiisopropylamine ( EDIPA ) , ratio', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'Designation: Polyurethane dispersion VK 499 / 35 % in water / DPGDME', 'label': [[54, 59, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | Exempt Mineral Spirits | Xylene <header> <> | <UROTUF® F 78 - M - 50 > | <UROTUF® F 78 - X - 50 > </header>', 'label': [[10, 32, 'qualitative_value'], [35, 41, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent Naphtha 100 | 4 <header> <Property> | <Value> </header>', 'label': [[0, 19, 'qualitative_value']]}",Solvent type
"{'data': 'Water | 106.71 | 12.81 | <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': [[0, 5, 'qualitative_value']]}",Solvent type
"{'data': 'Dowanol™ DPM | 14.23 | 1.79 | Coalescent <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': [[0, 12, 'qualitative_value']]}",Solvent type
"{'data': 'Designation: | Adhesion resin VK 517 / 50 % in water', 'label': [[47, 52, 'qualitative_value']]}",Solvent type
"{'data': '30 % in water ( 30 WA ) ( also containing 4.3 % Dipropylenglycol - dimethylether and 1 % Methoxypropanol )', 'label': [[8, 13, 'qualitative_value'], [48, 80, 'qualitative_value'], [89, 104, 'qualitative_value']]}",Solvent type
"{'data': 'Dimethylformamide | ( DMF ) | Soluble', 'label': [[0, 17, 'qualitative_value'], [22, 25, 'qualitative_value']]}",Solvent type
"{'data': 'A hydroxyl functional acrylic dispersion for two - component polyurethane in high quality Automotive and industrial coatings applications. Form of delivery is approx. 41.8 % in water/solvent naphtha 100 / 2 - butoxyethanol ( 51.6 / 3.3 / 3.3 ) , neutralized with ammonia.', 'label': [[177, 182, 'qualitative_value'], [183, 202, 'qualitative_value'], [205, 222, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Solvent : | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether <header> <Acrylic Copolymer Emulsion> | <Acrylic Copolymer Emulsion> | < 980 - 408 > | <Date :> </header>', 'label': [[24, 69, 'qualitative_value'], [72, 117, 'qualitative_value']]}",Solvent type
"{'data': 'Designation: | Adhesion resin VK 517 / 50 % in water', 'label': [[47, 52, 'qualitative_value']]}",Solvent type
"{'data': 'Bayhydrol UA 2856 XP is supplied approximately 35 % in water ( neutralized with 0.7 % dimethyethanol amine - bound as salt ) .', 'label': [[55, 60, 'qualitative_value']]}",Solvent type
"{'data': 'Type | Waterborne, UV - curing Polyurethane Dispersion. <header> <Type> | <Waterborne, UV - curing Polyurethane Dispersion.> </header>', 'label': [[31, 43, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent Naphtha 100 | 4 <header> <Property> | <Value> </header>', 'label': [[0, 19, 'qualitative_value']]}",Solvent type
"{'data': 'Volatiles | 4.8 % Water', 'label': [[18, 23, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 40 % in water, neutralized with N - ethyldiiso - propylamine, approx.', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent composition: Water', 'label': [[21, 26, 'qualitative_value']]}",Solvent type
"{'data': 'A hydroxyl functional acrylic dispersion for two - component polyurethane in high quality Automotive and industrial coatings applications. Form of delivery is approx. 41.8 % in water/solvent naphtha 100 / 2 - butoxyethanol ( 51.6 / 3.3 / 3.3 ) , neutralized with ammonia.', 'label': [[177, 182, 'qualitative_value'], [183, 202, 'qualitative_value'], [205, 222, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[10, 55, 'qualitative_value']]}",Solvent type
"{'data': 'VK 506 is a waterdilutable polyurethane solution and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[62, 95, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent - free | | | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",Solvent type
"{'data': 'Form supplied | approx. 39 % dispersion in water <header> <Type> | <Waterborne, UV - curing Polyurethane Dispersion.> </header>', 'label': [[43, 48, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[12, 57, 'qualitative_value'], [60, 71, 'qualitative_value'], [74, 105, 'qualitative_value'], [108, 119, 'qualitative_value'], [122, 153, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[10, 55, 'qualitative_value']]}",Solvent type
"{'data': 'Volatiles | Tripropyleneglycolmethylether ( 3.2 % )', 'label': [[12, 51, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[12, 57, 'qualitative_value'], [60, 71, 'qualitative_value'], [74, 105, 'qualitative_value'], [108, 119, 'qualitative_value'], [122, 153, 'qualitative_value']]}",Solvent type
"{'data': 'Type | Aliphatic, anionic polyurethane dispersion containing polycarbonate ; solvent - free', 'label': [[7, 91, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied Approx. 41 % in water/ 1 - butoxy - 2 - propanol, triethanol amine / dimethyl ethanol amine neutralized, 7.2 % 1 - butoxy - 2 - propanol', 'label': [[83, 99, 'qualitative_value'], [30, 35, 'qualitative_value'], [37, 62, 'qualitative_value']]}",Solvent type
"{'data': 'Methylethylketone | ( MEK ) | Soluble', 'label': [[0, 17, 'qualitative_value'], [22, 25, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Solvent - free yellow granules | Solvent - free yellow granules', 'label': [[16, 46, 'qualitative_value'], [49, 79, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Solvent - free, approx. 37 % in water, neutralized with triethylamine, approx. 37 : 62 : 1 <header> <Type> | <Aliphatic, anionic polyurethane dispersion> </header>', 'label': [[16, 106, 'qualitative_value']]}",Solvent type
"{'data': 'Type | Waterborne, UV - curing Polyurethane Dispersion. <header> <Type> | <Waterborne, UV - curing Polyurethane Dispersion.> </header>', 'label': [[31, 43, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 40 % in water / N - methylpyrrolidone ( 40 WANMP )', 'label': [[36, 41, 'qualitative_value']]}",Solvent type
"{'data': 'Dowanol™ DPM | 14.23 | 1.79 | Coalescent <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': [[0, 12, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether <header> <Acrylic Copolymer Emulsion> | < 980 - 410 Date :> | < 980 - 410 Date :> | < 980 - 410 Date :> </header>', 'label': [[12, 57, 'qualitative_value'], [60, 105, 'qualitative_value'], [108, 153, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent - free | | | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 35 % in water ( 35 WA )', 'label': [[36, 41, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 35 % in water, neutralized with N - ethyl diisopropylamine ( bound as a salt ) approx. 35 : 64 : 1', 'label': [[24, 122, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied Approx. 41 % in water/ 1 - butoxy - 2 - propanol, triethanol amine / dimethyl ethanol amine neutralized, 7.2 % 1 - butoxy - 2 - propanol', 'label': [[83, 99, 'qualitative_value'], [30, 35, 'qualitative_value'], [37, 62, 'qualitative_value']]}",Solvent type
"{'data': '60 % in Solvent Naphtha 150 ND / Methoxypropylacetate ( MPA ) ( 2 / 1 ) .', 'label': [[8, 30, 'qualitative_value'], [33, 61, 'qualitative_value']]}",Solvent type
"{'data': 'Bayhydrol UA 2856 XP is supplied approximately 35 % in water ( neutralized with 0.7 % dimethyethanol amine - bound as salt ) .', 'label': [[55, 60, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent - free | | | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",Solvent type
"{'data': 'Solvent | EAC', 'label': [[10, 13, 'qualitative_value']]}",Solvent type
"{'data': 'Designation: | Adhesion resin VK 517 / 50 % in water', 'label': [[47, 52, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 40 % in water / N - methylpyrrolidone ( 40 WANMP )', 'label': [[36, 41, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 36 % in water ( 36 WA ) < 1.6 % DPGDME, < 0.4 % MP | 1.5 % N,N - dimethyl ethanolamine, as salt', 'label': [[36, 41, 'qualitative_value'], [76, 78, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied is approximately 44.5 % in water / 1 - butoxy - 2 - propanol, dimethyl ethanol amine neutralized, 3.6 % 1 - butoxy - 2 - propanol.', 'label': [[41, 46, 'qualitative_value'], [49, 74, 'qualitative_value'], [76, 92, 'qualitative_value'], [118, 143, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether | Demin Water / Dipropyleneglycol Dimethylether <header> <Acrylic Copolymer Emulsion> | < 980 - 410 Date :> | < 980 - 410 Date :> | < 980 - 410 Date :> </header>', 'label': [[12, 57, 'qualitative_value'], [60, 105, 'qualitative_value'], [108, 153, 'qualitative_value']]}",Solvent type
"{'data': '60 % in Solvent Naphtha 150 ND / Methoxypropylacetate ( MPA ) ( 2 / 1 ) .', 'label': [[8, 30, 'qualitative_value'], [33, 61, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[12, 57, 'qualitative_value']]}",Solvent type
"{'data': 'Supplied as: | 34 % in water', 'label': [[23, 28, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent Content, Wt. % | <header> <Property> | <Value> </header>', 'label': []}",Solvent type
"{'data': 'Form supplied | Approx. 40 % in water, neutralized with N - ethyldiiso - propylamine, approx.', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'VK 506 is a waterdilutable polyurethane solution and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[62, 95, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | approx. 45 % in water/solvent naphtha® 100 /Dowanol® PnB, neutralized with dimethylethanolamine/triethanolamine, approx. 44.3 : 4 : 4 : 2.7 <header> <Type> | <Water - reducible, hydroxyfunctional polyacrylate dispersion> </header>', 'label': [[24, 155, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent - free | | | <header> <Specification:> | <> | <> | <According to:> </header>', 'label': []}",Solvent type
"{'data': 'Form supplied Approx. 45 % in water / SN 100 / 1 - butoxy - 2 - propanol, dimethyl ethanol amine neutralized, 4 % SN 100, 4 % 1 - butoxy - 2 - propanol.', 'label': [[30, 35, 'qualitative_value'], [38, 44, 'qualitative_value'], [74, 90, 'qualitative_value'], [114, 120, 'qualitative_value'], [47, 72, 'qualitative_value'], [126, 151, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 41 % in water/ 1 - butoxy - 2 - propanol, neutralized with triethanol', 'label': [[32, 37, 'qualitative_value'], [39, 64, 'qualitative_value']]}",Solvent type
"{'data': 'Water | 106.71 | 12.81 | <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': [[0, 5, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 45 % in water, neutralized with ethyldiisopropylamine ( EDIPA ) , ratio', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'VK 499 is an aqueous polyurethane dispersion and contains dipropylene glycol dimethyl ether as co - solvent.', 'label': [[58, 91, 'qualitative_value']]}",Solvent type
"{'data': '30 % in tert. butanol/n - butyl acetate = 1 / 1', 'label': [[22, 39, 'qualitative_value'], [8, 21, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 40 % in water, neutralized with N - ethyldiiso - propylamine, approx.', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': '60 % in Solvent Naphtha 150 ND / Methoxypropylacetate ( MPA ) ( 2 / 1 ) .', 'label': [[8, 30, 'qualitative_value'], [33, 61, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent, Weight Percent | Water/N - Methylpyrrolidone/Amines ( 76 / 22 / 2 )', 'label': [[26, 76, 'qualitative_value']]}",Solvent type
"{'data': 'FORM OF DELIVERY ( f.o.d. ) 40 % in water ( 40 WA ) ( containing also 4.6 % N - methylpyrrolidone ) | FORM OF DELIVERY ( f.o.d. ) 40 % in water ( 40 WA ) ( containing also 4.6 % N - methylpyrrolidone ) | <header> <TYPE> | <TYPE> | <Neutralization agent> </header>', 'label': [[28, 201, 'qualitative_value']]}",Solvent type
"{'data': 'Bayhydrol UA 2856 XP is supplied approximately 35 % in water ( neutralized with 0.7 % dimethyethanol amine - bound as salt ) .', 'label': [[55, 60, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | approx. 30 % in water, neutralized with approx. 0.5 % ammonia and 0.3 % triethylamine, contains no organic co - solvents <header> <Type> | <non - saponifable polymer dispersion which dries by oxidation> </header>', 'label': [[24, 136, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 40 % in water, neutralized with N - ethyldiiso - propylamine, approx.', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'Glycol Ether DB® | 2.16 | 0.27 | Coalescent <header> <Material> | <Pounds> | <Gallons> | <Use> </header>', 'label': [[0, 16, 'qualitative_value']]}",Solvent type
"{'data': 'Form supplied | Approx. 35 % in water, neutralized with N - ethyl diisopropylamine ( bound as a', 'label': [[32, 37, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent : | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[12, 57, 'qualitative_value']]}",Solvent type
"{'data': 'Solvent | Demin Water / Dipropyleneglycol Dimethylether', 'label': [[10, 55, 'qualitative_value']]}",Solvent type
"{'data': 'Lacper® 4210 is an aliphatic polyurethane dispersion designed for the topcoat of wood finish, alkyl Phenyl Ethoxylate, NMP and tin free, can be used in outdoor areas, windows and frames. Approx. 40 % in water / N - Ethyl - 2 - pyrrolidone in the ratio approx. 58.8 : 1.2, neutralized with approx. < 1 % triethylamine. Biocide: CMIT/MIT 3 : 1 12 ppm, and MIT 100 ppm.', 'label': [[203, 208, 'qualitative_value']]}",Solvent type
